Et_eV,Sn_cm2,Sp_cm2,k,BG,Prediction,Actual,Predict,PredictProba
0.073699251,-14.37809151,-15.07296099,0.694869481,1,FALSE,1,0,0.524431964
0.200111437,-14.86423654,-15.06750817,0.203271628,1,TRUE,1,1,0.963059783
-0.352937114,-14.69946595,-16.39521922,1.695753275,0,TRUE,0,0,1
0.123267501,-14.45674702,-14.13759817,-0.319148848,1,FALSE,1,0,0.516550591
0.250148437,-15.30864172,-13.73403692,-1.5746048,1,TRUE,1,1,0.558889471
-0.080632419,-14.51156682,-15.78448164,1.272914822,0,TRUE,0,0,0.871949145
-0.337962041,-14.97329929,-14.31508304,-0.658216243,0,TRUE,0,0,0.99924177
0.03901803,-14.72213737,-13.46306034,-1.259077026,1,TRUE,1,1,0.777822376
0.279468629,-14.45412023,-15.32629777,0.872177541,1,TRUE,1,1,1
0.294818705,-14.69302369,-14.411124,-0.281899691,1,TRUE,1,1,0.997232127
-0.004083059,-13.15645864,-13.03435124,-0.122107394,0,FALSE,0,1,0.584007904
-0.2625439,-13.01183802,-13.12445603,0.11261801,0,TRUE,0,0,0.966494126
-0.103657594,-14.34748297,-16.17391681,1.826433836,0,TRUE,0,0,0.993575709
0.395898401,-13.14832863,-13.55806228,0.409733648,1,TRUE,1,1,0.999995958
0.358157743,-16.11513676,-14.084023,-2.031113765,1,TRUE,1,1,1
0.436394365,-15.6441388,-13.90635219,-1.73778661,1,TRUE,1,1,1
-0.126428823,-15.64287338,-13.92544829,-1.717425095,0,TRUE,0,0,0.843933787
-0.150386662,-13.20510933,-13.47314874,0.268039408,0,TRUE,0,0,0.583303122
-0.157699081,-14.07335932,-14.81373455,0.740375236,0,TRUE,0,0,0.673083778
0.342852779,-13.47570959,-15.12301544,1.647305846,1,TRUE,1,1,1
0.067121631,-14.39215339,-15.48620867,1.094055272,1,TRUE,1,1,0.731714951
-0.383192724,-14.09910979,-16.52845333,2.429343535,0,TRUE,0,0,1
-0.145870701,-14.38223757,-14.58686523,0.204627659,0,TRUE,0,0,0.543619375
-0.285088894,-13.25142964,-14.49104078,1.239611134,0,TRUE,0,0,0.999999986
0.059851133,-16.54514115,-16.80644068,0.261299525,1,FALSE,1,0,0.570513446
0.292134461,-13.10731354,-13.56015215,0.452838616,1,TRUE,1,1,0.999999954
-0.360194575,-14.5100631,-13.83889932,-0.67116378,0,TRUE,0,0,0.996850451
0.19645584,-13.55117505,-13.10868639,-0.442488658,1,TRUE,1,1,0.801489883
0.103406045,-14.8088051,-16.88037501,2.071569913,1,TRUE,1,1,1
-0.075251031,-13.77002632,-13.90955446,0.139528134,0,TRUE,0,0,0.542115496
-0.285242487,-14.60750518,-13.58034461,-1.027160569,0,TRUE,0,0,0.999979301
-0.281835892,-13.43687408,-14.57424984,1.137375761,0,TRUE,0,0,0.999999978
0.434363128,-13.89104994,-13.59895871,-0.292091234,1,TRUE,1,1,0.864444734
-0.256494547,-14.38502096,-14.93865102,0.553630053,0,TRUE,0,0,0.999991585
0.204022783,-14.66424189,-13.3694682,-1.294773691,1,FALSE,1,0,0.518669304
-0.304796964,-14.93652062,-13.49260367,-1.443916952,0,TRUE,0,0,0.999999787
0.16797341,-15.68288982,-14.56440682,-1.118482999,1,TRUE,1,1,0.560954618
0.383381679,-16.78251324,-13.48858552,-3.293927722,1,TRUE,1,1,0.895590886
0.277184543,-14.28368234,-15.3249575,1.041275161,1,TRUE,1,1,1
-0.19887287,-15.43774943,-14.70990676,-0.727842662,0,TRUE,0,0,0.99948996
-0.226555097,-13.23110761,-13.78457989,0.553472271,0,TRUE,0,0,0.999928613
-0.173958616,-14.58390573,-15.1890508,0.605145076,0,TRUE,0,0,0.747163169
-0.35388145,-14.22542465,-14.63047213,0.405047478,0,TRUE,0,0,0.999999496
0.328769966,-16.53201629,-15.08374286,-1.448273429,1,TRUE,1,1,1
0.022734465,-14.69242768,-14.88153363,0.189105952,1,FALSE,1,0,0.590334335
-0.200153566,-13.20129342,-14.81885403,1.617560604,0,TRUE,0,0,0.995554477
0.039324571,-15.66886402,-16.71689458,1.04803056,1,TRUE,1,1,0.535461077
0.447845497,-15.62771502,-13.4594678,-2.168247224,1,TRUE,1,1,1
0.064412315,-15.15677843,-15.66866442,0.511885987,1,FALSE,1,0,0.536585108
-0.170706175,-14.45902564,-14.53217431,0.073148674,0,TRUE,0,0,0.548082756
-0.141907852,-14.81907479,-14.04394459,-0.775130198,0,TRUE,0,0,0.770189583
0.396682997,-13.3149195,-13.53022942,0.215309915,1,TRUE,1,1,0.997059137
0.208146372,-13.77265054,-16.64239901,2.869748464,1,TRUE,1,1,1
-0.15640978,-15.23135668,-14.29900581,-0.932350875,0,TRUE,0,0,0.947566024
0.245663498,-13.81026747,-13.77915223,-0.031115242,1,TRUE,1,1,0.694491661
-0.126012425,-14.09567182,-16.80115362,2.705481796,0,TRUE,0,0,0.999875424
0.104292824,-14.40673482,-13.92302356,-0.483711251,1,TRUE,1,1,0.533770771
-0.140837525,-16.3687514,-15.9513333,-0.417418105,0,TRUE,0,0,0.585002225
-0.022888577,-16.70156958,-15.74565329,-0.955916285,0,FALSE,0,1,0.642502117
-0.165873025,-15.30425232,-13.51835002,-1.785902298,0,TRUE,0,0,0.996220551
-0.022552524,-15.04291681,-13.22112228,-1.821794531,0,FALSE,0,1,0.769664216
0.001336039,-13.28023128,-14.04780941,0.767578135,1,FALSE,1,0,0.680814567
0.20431029,-14.9698802,-15.98758359,1.017703391,1,TRUE,1,1,1
0.026322359,-16.07599316,-15.11240081,-0.963592344,1,TRUE,1,1,0.722528649
-0.056407609,-16.15338845,-15.82759692,-0.325791532,0,TRUE,0,0,0.535557641
-0.118789454,-14.36790778,-15.63987018,1.271962399,0,TRUE,0,0,0.583794719
-0.105915004,-13.56392872,-16.49858908,2.934660357,0,TRUE,0,0,0.999934271
0.075086707,-14.27655665,-16.46444916,2.187892514,1,TRUE,1,1,0.999999901
-0.135562288,-16.18471366,-13.70658164,-2.478132013,0,TRUE,0,0,0.916863623
-0.012141205,-16.6521632,-15.409733,-1.242430204,0,FALSE,0,1,0.69348545
0.125578874,-14.48313258,-16.45707973,1.973947152,1,TRUE,1,1,1
0.175736377,-16.49230614,-14.46725914,-2.025047,1,TRUE,1,1,0.725713443
0.066255656,-15.21460398,-16.01179581,0.797191833,1,FALSE,1,0,0.515369248
0.268706365,-15.23919635,-16.05510619,0.815909842,1,TRUE,1,1,1
-0.05707842,-16.1384018,-14.57809588,-1.560305922,0,FALSE,0,1,0.638194694
0.072277986,-15.24843223,-13.94863508,-1.299797147,1,TRUE,1,1,0.770396811
-0.227313046,-13.59787501,-13.47208614,-0.125788868,0,TRUE,0,0,0.747326435
0.023137322,-15.18605787,-16.83706564,1.651007769,1,TRUE,1,1,0.643292316
-0.09937348,-13.71807927,-15.82519188,2.107112606,0,TRUE,0,0,0.999655223
0.41108605,-13.34538036,-13.54283926,0.197458897,1,TRUE,1,1,0.926699851
0.128281101,-15.08318467,-15.16101096,0.077826292,1,FALSE,1,0,0.551546963
-0.234993223,-15.865567,-13.02310278,-2.842464224,0,TRUE,0,0,0.999999985
-0.116845165,-15.7475299,-15.64710682,-0.100423081,0,TRUE,0,0,0.590526853
-0.244476773,-13.32651206,-16.45738828,3.130876222,0,TRUE,0,0,0.956619336
0.332067833,-15.96534833,-14.55426762,-1.411080711,1,TRUE,1,1,1
-0.368050105,-14.82026633,-13.04544935,-1.774816983,0,TRUE,0,0,0.999830897
-0.308225252,-14.72485093,-15.38894288,0.664091947,0,TRUE,0,0,0.999990016
-0.191640661,-13.93617146,-16.90708055,2.97090909,0,TRUE,0,0,0.999390536
-0.095730669,-15.64141382,-15.74404477,0.102630943,0,TRUE,0,0,0.574182959
0.075799352,-15.13893103,-14.10096668,-1.037964344,1,TRUE,1,1,0.733323044
0.031465342,-15.64453204,-13.38111695,-2.263415092,1,TRUE,1,1,0.800736942
0.277330701,-13.800216,-14.31649252,0.516276519,1,TRUE,1,1,0.999999997
0.382186867,-15.04645227,-13.21000781,-1.836444454,1,TRUE,1,1,1
-0.381161805,-13.99427745,-13.34651867,-0.647758776,0,TRUE,0,0,0.996846784
-0.078737643,-15.32164342,-14.97728846,-0.344354961,0,TRUE,0,0,0.542178799
0.201784221,-13.72970511,-15.64226011,1.912554996,1,TRUE,1,1,1
-0.109259486,-13.23036036,-16.64295207,3.412591712,0,TRUE,0,0,0.999949232
0.065248631,-13.46859836,-13.83003464,0.361436286,1,FALSE,1,0,0.519368155
-0.099063214,-16.94991032,-13.18046255,-3.769447777,0,TRUE,0,0,0.588958114
0.177593603,-14.20703683,-15.18897746,0.981940633,1,TRUE,1,1,1
0.197932438,-13.40810541,-14.83502787,1.426922462,1,TRUE,1,1,1
-0.114921877,-13.12024334,-13.36947203,0.249228684,0,TRUE,0,0,0.534583935
-0.173332219,-15.19492999,-14.0340654,-1.160864596,0,TRUE,0,0,0.997039664
-0.10991119,-16.46545831,-16.85817171,0.392713392,0,TRUE,0,0,0.513686933
-0.245944167,-14.53044892,-15.27591116,0.745462236,0,TRUE,0,0,0.999999054
-0.106229227,-13.61677781,-15.63894431,2.022166494,0,TRUE,0,0,0.999462398
-0.147297372,-15.0479593,-13.06491175,-1.983047557,0,TRUE,0,0,0.959492895
0.234330645,-14.05755667,-15.19895988,1.141403208,1,TRUE,1,1,1
-0.396462464,-14.4280968,-14.26328059,-0.164816214,0,TRUE,0,0,0.674684241
-0.176965273,-14.46600096,-15.86631429,1.400313328,0,TRUE,0,0,0.817913257
0.395109701,-13.60627602,-14.45807664,0.851800627,1,TRUE,1,1,0.999999999
0.058559739,-14.01714131,-15.09483209,1.077690772,1,TRUE,1,1,0.640515835
0.141727305,-16.62822318,-15.40781225,-1.220410929,1,TRUE,1,1,0.608955126
-0.019708173,-16.95146596,-16.46520222,-0.48626374,0,TRUE,0,0,0.524108084
-0.296547117,-13.38719494,-15.69642093,2.30922599,0,TRUE,0,0,1
0.323651043,-16.3496931,-14.51477138,-1.834921715,1,TRUE,1,1,0.999995953
0.344581816,-16.7307633,-14.06621942,-2.664543878,1,TRUE,1,1,0.920275154
-0.06611546,-16.91790506,-16.00007552,-0.917829548,0,FALSE,0,1,0.532200887
0.346127794,-15.73632956,-14.19779019,-1.538539367,1,TRUE,1,1,1
-0.409410993,-13.81867266,-14.20865946,0.389986794,0,TRUE,0,0,0.999686249
0.235877668,-15.29436381,-13.44744228,-1.846921532,1,TRUE,1,1,0.608564789
-0.144569331,-14.06853406,-16.46286829,2.394334236,0,TRUE,0,0,0.999046784
-0.457838032,-13.02046481,-14.27481952,1.254354711,0,TRUE,0,0,0.999977589
0.102298092,-15.73021055,-15.34065063,-0.389559924,1,FALSE,1,0,0.545403606
-0.078671346,-16.51467883,-16.34855334,-0.166125489,0,TRUE,0,0,0.583275767
-0.11707339,-13.9286002,-13.89974239,-0.028857802,0,TRUE,0,0,0.537813659
0.099029632,-14.08831244,-13.9630054,-0.12530704,1,FALSE,1,0,0.545248759
-0.428111044,-14.0490625,-13.43929198,-0.609770514,0,TRUE,0,0,0.800340238
0.114620569,-14.56609778,-13.2882729,-1.277824879,1,TRUE,1,1,0.72985845
-0.257806106,-15.86930438,-15.25866188,-0.610642497,0,TRUE,0,0,0.999904283
-0.086481008,-13.51460861,-14.89131972,1.37671111,0,TRUE,0,0,0.969965694
0.111260638,-13.08315916,-15.18078911,2.097629948,1,TRUE,1,1,1
0.009338278,-15.14328019,-15.33889993,0.19561974,1,FALSE,1,0,0.593948311
-0.113779265,-14.65297182,-16.939994,2.287022185,0,TRUE,0,0,0.999254339
-0.054869009,-15.35810086,-15.08847401,-0.269626848,0,TRUE,0,0,0.52907817
0.300073132,-15.21688027,-14.84412458,-0.372755695,1,TRUE,1,1,0.999680506
0.098551466,-15.55688857,-16.88383935,1.326950785,1,TRUE,1,1,0.998372459
0.22951952,-14.08509628,-15.92468896,1.83959268,1,TRUE,1,1,1
0.445366866,-15.11814281,-13.08631586,-2.031826952,1,TRUE,1,1,1
-0.114772848,-13.7124146,-16.39351561,2.681101003,0,TRUE,0,0,0.999912462
-0.107669849,-14.90132958,-16.48209775,1.580768169,0,TRUE,0,0,0.932363279
0.230295481,-16.2546482,-15.52958569,-0.725062509,1,TRUE,1,1,0.616684089
-0.267968778,-15.80267246,-14.15525815,-1.647414309,0,TRUE,0,0,0.999999934
0.260564854,-16.04719817,-14.86617991,-1.181018255,1,TRUE,1,1,0.858779981
-0.245449188,-13.84053888,-14.98526353,1.144724656,0,TRUE,0,0,0.999999756
-0.066221751,-16.93997492,-15.27916194,-1.660812975,0,FALSE,0,1,0.530865037
0.151351012,-16.66752704,-13.14851725,-3.519009787,1,TRUE,1,1,0.765272506
-0.157595859,-15.39760654,-16.09439083,0.69678429,0,TRUE,0,0,0.599883974
0.058897498,-16.91977182,-13.51908923,-3.400682583,1,TRUE,1,1,0.746193963
-0.265481961,-16.02938587,-13.14403311,-2.885352764,0,TRUE,0,0,0.999999961
-0.146004295,-14.68816531,-13.0543333,-1.63383201,0,TRUE,0,0,0.906925109
-0.002734339,-16.66341312,-14.76788395,-1.895529166,0,FALSE,0,1,0.730690471
0.135363622,-13.135239,-15.48191174,2.346672741,1,TRUE,1,1,1
0.24659738,-16.58080833,-16.01876087,-0.562047459,1,TRUE,1,1,0.9970073
-0.203217541,-15.22072873,-16.19677113,0.9760424,0,TRUE,0,0,0.986918167
-0.081472284,-15.60006329,-14.89318461,-0.706878682,0,FALSE,0,1,0.546076366
-0.222879327,-16.23197017,-15.03617734,-1.195792826,0,TRUE,0,0,0.999999705
-0.21339605,-16.75829507,-15.70874731,-1.049547765,0,TRUE,0,0,0.999939404
0.282443651,-15.47072932,-15.05095853,-0.419770789,1,TRUE,1,1,0.996195714
-0.371920266,-13.43119829,-14.08317276,0.651974465,0,TRUE,0,0,0.999999275
-0.008756059,-15.73108054,-14.25656898,-1.474511561,0,FALSE,0,1,0.767295546
0.039607745,-13.16137845,-13.48311264,0.321734193,1,FALSE,1,0,0.534790141
-0.21241213,-14.07542192,-14.76213794,0.686716019,0,TRUE,0,0,0.999805463
-0.358986845,-13.12082518,-15.98617476,2.865349586,0,TRUE,0,0,1
0.048977005,-14.69319885,-16.00949509,1.316296239,1,TRUE,1,1,0.713557696
-0.028202999,-14.87880662,-14.22059328,-0.658213332,0,FALSE,0,1,0.623581167
-0.048665808,-13.79529835,-15.17570987,1.380411523,0,TRUE,0,0,0.982292471
0.383810463,-14.71952983,-14.16595655,-0.553573281,1,TRUE,1,1,0.999965062
-0.253423628,-16.30911773,-15.66645503,-0.642662704,0,TRUE,0,0,0.999834879
-0.378972024,-14.25612989,-16.58776047,2.331630577,0,TRUE,0,0,1
-0.113728521,-14.21856073,-15.15661078,0.938050045,0,TRUE,0,0,0.560984539
0.293361912,-16.20897516,-14.57275702,-1.636218141,1,TRUE,1,1,0.975735834
0.200491824,-14.04710021,-15.21006136,1.16296115,1,TRUE,1,1,1
0.276137811,-15.04106889,-13.03854185,-2.002527046,1,TRUE,1,1,0.730824745
-0.312712991,-14.13432264,-15.39149216,1.257169513,0,TRUE,0,0,0.999999999
-0.051383998,-16.35876085,-14.55006819,-1.808692664,0,FALSE,0,1,0.65412622
0.373584164,-16.37786492,-13.38334722,-2.9945177,1,TRUE,1,1,0.970211077
0.059242239,-16.21273895,-16.66978368,0.457044726,1,FALSE,1,0,0.525174307
0.135739419,-13.68651975,-14.10918391,0.42266416,1,TRUE,1,1,0.866540491
0.206356881,-15.21287479,-16.43925378,1.226378987,1,TRUE,1,1,1
-0.060332688,-15.15003167,-14.95502071,-0.195010962,0,TRUE,0,0,0.525865295
0.149542506,-15.57424918,-16.53255774,0.958308558,1,TRUE,1,1,0.999999668
0.096606136,-14.95818823,-16.93957782,1.981389592,1,TRUE,1,1,1
0.127680596,-14.38264078,-16.53826471,2.155623921,1,TRUE,1,1,1
-0.142778247,-16.059229,-16.09110812,0.031879121,0,TRUE,0,0,0.560234175
0.358863059,-16.20872358,-13.85400475,-2.35471883,1,TRUE,1,1,0.99999918
-0.142291049,-16.70709344,-14.93612373,-1.770969705,0,TRUE,0,0,0.938141995
0.200154459,-15.21360078,-14.04692103,-1.166679746,1,TRUE,1,1,0.551366114
-0.148235342,-15.10984917,-15.83285709,0.723007918,0,TRUE,0,0,0.607478488
0.083484454,-14.70696113,-15.98534331,1.278382179,1,TRUE,1,1,0.982153163
-0.277697619,-14.34521885,-15.24484431,0.899625469,0,TRUE,0,0,0.999999982
-0.033539913,-13.6238889,-13.02118367,-0.602705231,0,FALSE,0,1,0.649489179
-0.332741356,-13.69242916,-13.64065929,-0.051769872,0,TRUE,0,0,0.587045504
0.265696424,-15.05263479,-13.58689838,-1.465736413,1,TRUE,1,1,0.910345836
-0.419883222,-13.50722235,-13.18095035,-0.326271997,0,TRUE,0,0,0.750611478
-0.17436441,-15.85427799,-15.22273928,-0.631538707,0,TRUE,0,0,0.931267652
-0.466271601,-13.47407072,-16.63609572,3.162024996,0,TRUE,0,0,1
-0.248808057,-14.23694997,-15.4027052,1.165755226,0,TRUE,0,0,0.999999862
0.398337982,-15.3743686,-13.71669433,-1.657674269,1,TRUE,1,1,1
-0.462373462,-13.50131948,-14.01859625,0.517276765,0,TRUE,0,0,0.580171523
0.122179295,-14.25968225,-16.70281939,2.443137141,1,TRUE,1,1,1
0.360115659,-15.58450731,-14.05462613,-1.529881178,1,TRUE,1,1,1
-0.080937427,-16.45349426,-13.29681383,-3.156680429,0,FALSE,0,1,0.511437091
0.049186129,-13.73696632,-16.9475026,3.210536271,1,TRUE,1,1,0.999951485
-0.146541902,-14.30255927,-13.02102894,-1.28153033,0,TRUE,0,0,0.845414264
0.351240622,-14.70423351,-14.29997351,-0.404259995,1,TRUE,1,1,0.998801463
-0.146679825,-15.02196897,-14.33103174,-0.690937233,0,TRUE,0,0,0.760643992
-0.065840333,-16.7288228,-16.8688453,0.1400225,0,TRUE,0,0,0.591012646
-0.34511282,-14.3764341,-14.27772247,-0.098711625,0,TRUE,0,0,0.535373565
0.383699153,-13.35685084,-14.30672756,0.949876719,1,TRUE,1,1,1
-0.100738912,-15.19834778,-16.85084375,1.652495969,0,TRUE,0,0,0.962884675
-0.137072271,-16.86570561,-14.22872084,-2.636984774,0,TRUE,0,0,0.92867432
0.00829196,-13.87889693,-13.21608828,-0.662808645,1,TRUE,1,1,0.661325266
0.298970232,-15.70238333,-15.32237544,-0.380007891,1,TRUE,1,1,0.999611777
-0.206917216,-13.08426759,-14.98071265,1.896445067,0,TRUE,0,0,0.992312818
-0.199276152,-15.12403665,-16.65808541,1.534048765,0,TRUE,0,0,0.966628399
-0.369539163,-13.38417243,-14.50401595,1.11984352,0,TRUE,0,0,1
0.163386019,-13.25292844,-14.82858142,1.575652986,1,TRUE,1,1,1
0.234095636,-13.76724434,-13.5969817,-0.170262634,1,TRUE,1,1,0.862217065
-0.392755358,-13.64326291,-13.57787264,-0.065390268,0,TRUE,0,0,0.781374646
-0.064956304,-16.31776055,-13.76783529,-2.54992526,0,FALSE,0,1,0.599942224
0.409868001,-15.50642882,-13.55140004,-1.955028773,1,TRUE,1,1,1
-0.094731342,-16.55800127,-14.4438722,-2.114129072,0,TRUE,0,0,0.537334288
0.180909263,-16.4624087,-15.83673714,-0.625671555,1,FALSE,1,0,0.525949392
-0.130258192,-14.54748858,-16.44023353,1.892744952,0,TRUE,0,0,0.97901774
-0.074900245,-14.3268252,-14.08027883,-0.246546373,0,TRUE,0,0,0.525682533
0.235963047,-13.93328272,-15.98147041,2.048187688,1,TRUE,1,1,1
0.365228535,-13.47047893,-14.21161683,0.741137899,1,TRUE,1,1,1
-0.102376509,-16.17805733,-13.67183435,-2.506222987,0,TRUE,0,0,0.650821151
0.330358782,-15.86473292,-13.53305071,-2.331682206,1,TRUE,1,1,0.978098575
-0.039790985,-13.14598921,-14.80575276,1.65976355,0,TRUE,0,0,0.99637837
-0.354100895,-13.78175176,-14.69496163,0.913209869,0,TRUE,0,0,0.999999943
-0.212812388,-14.64420181,-13.37201453,-1.272187284,0,TRUE,0,0,0.999979746
0.132949962,-14.53267009,-14.9836195,0.450949407,1,TRUE,1,1,0.754626178
0.052381189,-15.52855857,-13.46190002,-2.06665855,1,TRUE,1,1,0.802277002
0.097155888,-16.36142695,-16.10843533,-0.252991617,1,FALSE,1,0,0.558655924
0.280080627,-15.05021157,-13.09881349,-1.951398078,1,TRUE,1,1,0.794530809
0.349581739,-15.9377065,-14.20087019,-1.73683631,1,TRUE,1,1,1
0.124320657,-14.34324298,-16.14453612,1.801293142,1,TRUE,1,1,1
-0.301949569,-14.51077119,-16.13379831,1.623027124,0,TRUE,0,0,0.999999992
0.178278846,-13.16256751,-15.44765756,2.28509005,1,TRUE,1,1,1
0.083165004,-14.44943352,-13.83095209,-0.618481424,1,TRUE,1,1,0.578922351
0.234052944,-13.38335332,-16.53599121,3.15263789,1,TRUE,1,1,1
0.072883323,-14.61828975,-15.27800895,0.659719205,1,FALSE,1,0,0.53588753
-0.499554039,-13.08320149,-15.7748647,2.691663211,0,TRUE,0,0,0.999999992
-0.178246688,-16.65740987,-15.80664167,-0.8507682,0,TRUE,0,0,0.97499106
-0.221121196,-13.74507651,-15.91198061,2.166904096,0,TRUE,0,0,0.978584866
-0.222020424,-15.32887434,-15.9335017,0.604627361,0,TRUE,0,0,0.99978891
-0.276642486,-16.04131861,-16.05103113,0.009712518,0,FALSE,0,1,0.547438668
-0.498444379,-13.30000569,-15.98728081,2.68727512,0,TRUE,0,0,1
-0.140683004,-14.30903901,-15.09573868,0.786699667,0,TRUE,0,0,0.60493092
-0.368357193,-14.26814221,-16.33940622,2.071264007,0,TRUE,0,0,1
0.133399913,-13.20692376,-14.64573754,1.438813778,1,TRUE,1,1,1
0.158675845,-16.20405964,-14.2799508,-1.924108838,1,TRUE,1,1,0.752928137
0.095701899,-16.24333839,-14.057317,-2.186021393,1,TRUE,1,1,0.78275291
0.209180476,-13.24493136,-14.12532629,0.880394926,1,TRUE,1,1,0.999999998
0.234927699,-15.77162662,-13.96736011,-1.804266507,1,TRUE,1,1,0.567043147
0.212113509,-14.37260436,-14.95720174,0.584597381,1,TRUE,1,1,0.999998126
-0.103505797,-13.16117639,-15.68621429,2.525037897,0,TRUE,0,0,0.999923247
-0.342839115,-15.15755757,-15.15720887,-0.000348694,0,TRUE,0,0,0.535052495
-0.043683855,-14.86460309,-14.17454386,-0.690059233,0,FALSE,0,1,0.597927374
-0.167724516,-13.53699721,-13.431855,-0.105142209,0,TRUE,0,0,0.527725668
-0.356956469,-13.41465356,-15.5242106,2.109557042,0,TRUE,0,0,1
0.028923305,-16.58467085,-13.2630199,-3.321650955,1,TRUE,1,1,0.760193891
-0.298362189,-15.56658419,-13.31408685,-2.252497344,0,TRUE,0,0,0.999999565
0.130278571,-14.68357368,-13.28916536,-1.394408318,1,TRUE,1,1,0.728609493
0.156558169,-15.39268322,-16.0917365,0.699053276,1,TRUE,1,1,0.999736647
-0.146658371,-14.66825211,-16.07497755,1.406725439,0,TRUE,0,0,0.587304078
-0.305115756,-14.42101517,-16.78895867,2.3679435,0,TRUE,0,0,1
0.086620398,-14.33633656,-15.17377882,0.837442256,1,TRUE,1,1,0.710246104
0.035418376,-16.39660001,-15.83667451,-0.559925492,1,TRUE,1,1,0.509889273
0.269798179,-14.63920709,-15.21453185,0.575324765,1,TRUE,1,1,0.999999999
-0.093561597,-13.40503941,-14.25462595,0.84958654,0,FALSE,0,1,0.502560454
0.309917878,-15.47048125,-13.08841018,-2.382071068,1,TRUE,1,1,0.794497226
0.173160758,-15.82151816,-15.7422659,-0.07925226,1,FALSE,1,0,0.522226109
-0.33808251,-15.09164394,-16.36201805,1.270374111,0,TRUE,0,0,1
0.033931671,-14.41314673,-15.91993019,1.506783469,1,TRUE,1,1,0.698774437
-0.007629279,-13.31792058,-14.82599049,1.508069913,0,TRUE,0,0,0.896361638
0.193362387,-13.50830155,-16.21427119,2.705969643,1,TRUE,1,1,1
-0.061366301,-15.28577318,-16.10513568,0.819362502,0,TRUE,0,0,0.681968554
-0.166201865,-16.95324164,-15.20182607,-1.751415572,0,TRUE,0,0,0.986896371
-0.230286319,-14.04531325,-16.78972415,2.744410907,0,TRUE,0,0,0.780373359
-0.399182824,-14.43873896,-14.46080048,0.022061529,0,TRUE,0,0,0.820771495
-0.241294205,-15.98955956,-15.1629437,-0.826615865,0,TRUE,0,0,0.999968332
-0.304785137,-13.35837183,-14.6667734,1.308401572,0,TRUE,0,0,0.999999991
0.087485851,-16.95908898,-15.68157854,-1.27751044,1,TRUE,1,1,0.694745126
0.033474661,-16.53976344,-14.76236613,-1.777397311,1,TRUE,1,1,0.753645383
-0.225083521,-16.40209113,-13.81609074,-2.586000382,0,TRUE,0,0,0.999999978
0.151592623,-14.43311557,-13.9022058,-0.530909774,1,TRUE,1,1,0.525777412
-0.194929585,-16.19694238,-13.99720732,-2.199735054,0,TRUE,0,0,0.999990979
-0.291579715,-13.49269444,-16.30804126,2.815346821,0,TRUE,0,0,0.999999294
-0.373521908,-13.91122427,-13.62583235,-0.285391916,0,TRUE,0,0,0.938116542
0.149232382,-14.58341757,-16.08776725,1.504349681,1,TRUE,1,1,1
0.129478646,-16.24451438,-15.74615417,-0.498360211,1,FALSE,1,0,0.570083447
-0.118300511,-15.81864765,-13.30797706,-2.510670582,0,TRUE,0,0,0.808935976
0.311750063,-15.33318505,-13.30205029,-2.031134763,1,TRUE,1,1,0.992095897
0.359740987,-13.81011661,-14.4948266,0.684709982,1,TRUE,1,1,1
0.075519675,-16.00418184,-16.91088815,0.906706311,1,TRUE,1,1,0.554162201
0.287096663,-15.09203154,-15.27604823,0.18401669,1,TRUE,1,1,0.988213782
-0.286663074,-13.23059545,-16.79844975,3.567854292,0,TRUE,0,0,0.903648211
-0.055986707,-14.29508378,-13.88068938,-0.4143944,0,FALSE,0,1,0.53753065
0.310927691,-16.93309835,-13.16740058,-3.765697766,1,TRUE,1,1,0.709809197
0.224981864,-13.54655771,-16.34089465,2.794336937,1,TRUE,1,1,1
0.127584319,-13.06595214,-13.92187915,0.85592701,1,TRUE,1,1,0.999997203
-0.096597684,-15.36009188,-14.31790488,-1.042186998,0,FALSE,0,1,0.52204514
